text,label,year
usa hockey general manager jim johannson dies unexpectedly at 53,8,2018
"kanye west spent $85,000 on photo of whitney houston's bathroom for album cover",4,2018
"michael che, colin jost to host 2018 emmy awards",4,2018
14 gorgeous and inexpensive places to go for spring break,10,2018
jimmy kimmel imagines what trump's presidential portrait will look like,2,2018
khloé kardashian explains how she chose true as her daughter's name,4,2018
ed westwick replaced in bbc drama amid sexual assault allegations,4,2018
pink asks 12-year-old concertgoer to sing for her and is blown away,4,2018
'deadpool 2' is already breaking box office records,4,2018
this belly dancer wears a beard to support lgbtq people in egypt,6,2018
"bill maher shreds donald trump, likens him to a mob boss",2,2018
space mountain with the lights on is a freaky experience,10,2018
tonya harding almost ends interview after piers morgan says she's not a victim,4,2018
the 'shib sibs' are as obsessed with k-pop band bts as everyone else,4,2018
students rally to defend gay athlete as westboro baptist church plans to picket school,6,2018
ali wong is coming out with another netflix special and we need to lie down,4,2018
cynthia erivo's met gala nails featured a sistine chapel painting with black women,0,2018
people are hilariously imitating rihanna using her fenty body lava lotion,4,2018
tomi lahren mocked as right-wing crisis actor in ‘daily show’ conspiracy spoof,2,2018
'star wars' fails once again to hire a director who isn't a white man,4,2018
"troye sivan's new single 'my, my, my' is a flashy, sexy dream",4,2018
parents slam 'show dogs' scenes as grooming children for sexual abuse,4,2018
32-year-old minor-leaguer called up to lakers aces nba debut,8,2018
merriam-webster breaks down use of singular 'their' in quirky limerick,6,2018
tipsy kit harrington: from throne to thrown out of manhattan bar,4,2018
"uber is adding a panic button, 3 years after rolling one out in india",9,2018
manager known for launching black actresses to fame accused of sexual misconduct,4,2018
samantha bee uses 4 words to describe devin nunes' secret memo,2,2018
jimmy fallon shares viewers' weirdest superstitions,2,2018
katie couric on the time's up movement: now what?,4,2018
police investigate whether killing of student blaze bernstein was a 'hate crime',3,2018
innocent man awarded $1 million after spending 31 years in prison,0,2018
whatsapp co-founder to leave company amid disagreements with facebook,9,2018
'black panther' opens with huge box office numbers,0,2018
7 surprising things that are banned from disney parks (and 3 that are totally fine),10,2018
check out the hilarious device that lets racists sleep at night,2,2018
gal gadot beautifully thanks wonder woman on superhero's birthday,4,2018
watch as a drone saves two teen swimmers from heavy surf in australia,9,2018
'prince & knight' puts a gay-inclusive twist on traditional fairy tales,6,2018
teen's body found 2 weeks after sudden disappearance,0,2018
‘game of thrones’ creators to make new ‘star wars’ film series,4,2018
"before you buy 'ready player one' tickets, read ernest cline’s horrifying porn poetry",4,2018
michael bublé and wife luisana lopilato expecting third child,4,2018
fake melania trump separates fact from fiction in michael wolff's book for colbert,2,2018
"'american horror story' season 8 to be set in the very near, very scary future",4,2018
future cool mom rachel mcadams is reportedly pregnant,4,2018
'snl' host chadwick boseman appears on black jeopardy as t'challa,0,2018
ceasefire over? jimmy kimmel shreds sean hannity and ‘those dummies on fox & friends’,2,2018
twitter users roast experts who say ‘you should have twice your salary saved’ by 35,2,2018
this app helps donate leftover drugs to people who struggle to afford health care,5,2018
viewers threaten bloody murder if dr. bailey dies on 'grey's anatomy',4,2018
israeli soccer team beitar jerusalem to add 'trump' to its name,8,2018
samantha bee takes aim at donald trump's 'racist a**hole' adviser stephen miller,2,2018
here's what to know about the bill cosby sexual assault retrial,3,2018
justin bieber's canadian superman is one funny kiss-ass in viral sketch,2,2018
r. kelly evicted from atlanta homes for unpaid rent,0,2018
meet the 'defiantly different' 10-year-old set to steal the show at nyc pride,6,2018
steve wynn steps down as rnc finance chair amid sexual harassment allegations,1,2018
the backstreet boys are back with their own tequila brand,4,2018
maya angelou honored with google doodle on her 90th birthday,0,2018
ncaa will investigate michigan state university over larry nassar: report,8,2018
'the exorcist' director films 'terrifying' real-life exorcism for his newest movie,4,2018
now they're using a dog movie to appropriate asian culture,4,2018
issa rae hilariously responds to rumors she turned down drake,0,2018
the biggest cause of preventable blindness just won't go away,5,2018
khloe kardashian and tristan thompson are going to have a baby girl,4,2018
3rd-grader gives donald trump a lesson in fake news: 'it's not what you think',2,2018
tim allen's 'last man standing' is coming back just one year after being canceled,4,2018
gang used drone swarm to thwart fbi hostage raid,3,2018
the problem with rebuilding detroit,5,2018
"actor r. lee ermey, who played foul-mouthed drill sergeant in 'full metal jacket,' dead at 74",4,2018
john oliver is surprised dustin hoffman didn't expect harassment questions,4,2018
wrongfully convicted man is rehired by the white sox after 23 years in prison,0,2018
bts just became the first k-pop band to go gold,4,2018
john stamos shows off new baby to bob saget and lori loughlin,4,2018
u.s. olympian deletes selfie with ivanka trump: 'i was tired of reading the hate',8,2018
chloe kim said she was 'hangry' before her gold medal victory run,8,2018
olympic doping bans on 28 russian athletes overturned by sport's highest tribunal,8,2018
trevor noah breaks down why oprah winfrey is the 'perfect opponent' for donald trump,2,2018
history professor breaks down what kanye west got wrong in saying slavery was a choice,0,2018
jane fonda has cancerous growth removed,4,2018
rose mcgowan is getting an e! docuseries about her life as an activist,4,2018
emilia clarke dishes on her final 'game of thrones' scene,4,2018
alec baldwin uses 'to kill a mockingbird' defense for woody allen,4,2018
kim kardashian and kanye west release name of third child,4,2018
5 ways netflix tricks you into watching more shows and movies,4,2018
'avengers 4' leaks get support from a 2-year-old interview with marvel directors,4,2018
sean penn rips steve bannon: you can't age like that without hating people,2,2018
alec baldwin is back as trump — in bed — boasting of 10 billion viewers on 'snl',2,2018
911 calls from parkland shooting reveal terror of parents desperate for answers,3,2018
michael b. jordan to produce film about world war ii black panthers,0,2018
stephen colbert thinks he's found proof: 'there is definitely a pee pee tape',2,2018
"samantha bee, john oliver show public support for onion inc. union",4,2018
photo of daniel radcliffe holding guns in crazy slippers becomes a magical meme,4,2018
michael b. jordan on the potential downside of 'black panther' being so hyped up,4,2018
ivanka trump called out for ‘cosplaying’ as a scientist in latest weird photo op,2,2018
"kerrice lewis, lesbian woman shot and burned alive in washington, d.c.",6,2018
hugh grant reveals which of his co-stars wanted to kill him,4,2018
"how 'love, simon' brought the glorious chaos of a high school musical to the screen",4,2018
usa gymnastics suspends former olympic coach who worked closely with nassar (update),8,2018
"three billboards outside cleveland, ohio, want lebron james to move",4,2018
this is what pink spit out before the super bowl national anthem,4,2018
bill maher shreds 'baghdad bob' sarah huckabee sanders over her 'bulls**t',2,2018
'trumpsutawney' kellyanne conway delivers presidential prediction,2,2018
jimmy kimmel's winter olympics look nothing like nbc's,2,2018
jimmy kimmel asks people to take sides in donald trump-mlk twitter feud,2,2018
kylie jenner announces birth of a daughter,4,2018
jennifer lawrence is working on a tv series inspired by me too movement,4,2018
bank of america appears to flip on firearm promise with loan to remington,1,2018
white cop shouts at black suspect: 'pretend like we're going to shoot you',0,2018
the libertarian political movement is dead,1,2018
facebook is adding privacy wording to its policies and wants your feedback,9,2018
rep. joe kennedy to bring trans soldier to trump's state of the union,6,2018
amber heard follows through on promise to donate johnny depp divorce settlement,4,2018
houston teen awarded full-ride scholarships to 20 top colleges,0,2018
trevor noah sniffs out another appalling thing ben carson has done,2,2018
"'rick and morty' future still up in the air, says co-creator dan harmon",4,2018
sharon tate’s sister rips ‘tacky’ hilary duff film about manson family murder,4,2018
jimmy kimmel zings 'monster' harvey weinstein in oscar nominations recap,4,2018
this is why you don't ask jamie foxx about katie holmes,4,2018
tennis legend althea gibson to be honored with statue at u.s. open site,0,2018
toronto police find remains of at least 6 people linked to suspected gay village killer,6,2018
'deadpool 2' trailer debuts josh brolin's cable and other x-citing mutants,4,2018
even more dirt on harvey weinstein revealed in pbs documentary,4,2018
"the world's best food cities, according to tripadvisor",10,2018
